time,samples,odd_slope,odd_slope_stderr,even_slope,even_slope_stderr
1.5,256,-0.8425319736242343,0.02109432411528079,0.8364917493974536,0.01829423777552767
1.6,256,-0.8304598199884583,0.02335135055047717,0.8145636251165302,0.0206145514381996
1.7,256,-0.8153044764172409,0.0236594586270037,0.8072413956036584,0.02393666797040207
1.8,256,-0.8066497933300697,0.02388765647012639,0.7867532877250951,0.02470848396297564
1.9,256,-0.7882238007788479,0.02407754753991246,0.7712931534843913,0.02566388995284595
2,256,-0.775007526099018,0.02511470426951134,0.755496139286674,0.02628197986313862
2.1,256,-0.7619367747102895,0.02500093104387091,0.7354411035483159,0.02658989703929193
2.2,256,-0.7566900281423848,0.02428503239625557,0.7302558010931864,0.02623066940425082
2.3,256,-0.7137881573686384,0.02945403619143275,0.7143031357888505,0.0266952663432304
2.4,256,-0.7066687037260819,0.02887929702260586,0.7046379140089967,0.02686919430086976
2.5,256,-0.6884357205815907,0.02883556395324992,0.6894554636658281,0.02833397183288149
2.6,256,-0.6766962866537957,0.02810231776750522,0.6767487055937494,0.02766584994537911
2.7,256,-0.6598163551499838,0.02769342167464369,0.6706796144738678,0.02667866344085178
2.8,256,-0.6492521112727692,0.02750313839137875,0.6626256131749969,0.02585395696794849
2.9,256,-0.6267783656206205,0.02755607492779687,0.6456294090556813,0.02555770091059869
3,256,-0.6284134259158671,0.03084379531451689,0.6299895318722911,0.02549934909575901
3.1,256,-0.6176456130879282,0.03190385691108534,0.6137796083859057,0.02494990212890975
3.2,256,-0.6063363329134223,0.03106922614551683,0.6059039529137418,0.0248071578392547
3.3,256,-0.5867642636820174,0.03062267108184077,0.5911400904467672,0.02478949898675106
3.4,256,-0.5842306396007928,0.02998326005158885,0.5665081706893661,0.02621249975992332
3.5,256,-0.5680870487027386,0.03064876720673373,0.5493591909168813,0.02676587129697115
3.6,256,-0.5421659735183693,0.0291251006690551,0.5334150753162262,0.02670006179855985
3.7,256,-0.5221953284491733,0.02850887264805091,0.5264997462496588,0.02602614891272016
3.8,256,-0.5047671476131126,0.02774312471268525,0.5126180006895054,0.02645455257585564
3.9,256,-0.491706759605705,0.0270786582404156,0.505954956751738,0.02739694817722617
4,256,-0.4747839721017346,0.02612044301708202,0.4952725947743197,0.02777457035055342
